category_1,category_2,category_3,title,product_rating,selling_price(KSH.),mrp(KSH.),seller_name,seller_rating,price_ratio,price_difference,ID
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"Flipkart SmartBuy Combo Of 1 Peeler and 2 Knife Green Kitchen Tool Set  (Green, Peeler, Knife)",3.9,135.28,151.24,MYTHANGLORYRetail,4.9,0.8944723618090452,-15.960000000000008,10044
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Kreyam's Set of 6 Pattern Discs Kitchen Press,3.9,151.24,379.24,KreyamBizPvtLtd,4.3,0.39879759519038077,-228.0,10045
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Ruby Perl Wooden Ladle  (Pack of 7),4.0,113.24,911.24,HOME DECORATION.,4.8,0.12427022518765637,-798.0,10046
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Kreyam's Set of 6 Pattern Discs Kitchen Press,3.8,151.24,379.24,KreyamBizPvtLtd,4.3,0.39879759519038077,-228.0,10047
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Kitchenetic Plastic Fruit Bowl Thick Drain Basket for Rice Fruit and Vegetable with Handle Strainer  (Green Pack of 1),4.0,113.24,759.24,Mart21,4.9,0.14914914914914915,-646.0,10048
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"DeoDap 3 Different Size and color Multipurpose Food Snack Plastic Bag Clip Sealer/Packet Sealer Clamps/Manual Vacuum Bag Sealer Small, medium, large Plastic food clips (Set of 18, Multicolor) Manual Vacuum Bag Sealer",4.1,120.08,339.72,DeoDap,4.5,0.35346756152125275,-219.64000000000004,10049
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"kb trade 3 Stages Knife Sharpener Ceramic, Diamond and Stainless Steel Knife Knives Scissor and Blade Sharpening Non-Slip Tools Sharpener Knife Grinder Knife Sharpening Steel  (Steel, Rubber)",3.8,218.88,646.0,parkecommerce,4.8,0.3388235294117647,-427.12,10050
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"POLYSET Plastic Rice, Fruits, Vegetable, Noodles, Pasta Washing and Strainer for Storing and Straining Premium Colander Strainer Big – Blue Strainer  (Red Pack of 1)",4.2,98.04,128.44,HydONLINEecommerce,4.9,0.7633136094674556,-30.39999999999999,10051
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"OMORTEX Heavy Duty 450ml Unbrekable Vegetable Chopper & Cutter For Daily Use in Kitchen Vegetable Chopper Green Kitchen Tool Set  (Green, Scissor)",4.1,123.12,379.24,OMORTEX,4.7,0.3246492985971944,-256.12,10052
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"DeoDap SEALING POUCH CLIPS Large Plastic Airtight Food Bag Clips Q3, Multicolor) Manual Vacuum Bag Sealer",4.0,154.28,303.24,DeoDap,4.5,0.5087719298245614,-148.96,10053
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"OMORTEX Women's First Choice Masala Box For Kitchen Women's First Choice Masala Box For Kitchen Brown Kitchen Tool Set  (Brown, Scooper)",4.3,113.24,532.0,OMORTEX,4.7,0.21285714285714286,-418.76,10054
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"Flipkart SmartBuy Wooden Spoon Set Kitchen Cooking Spatula Non Stick Serving Set of 6 Brown Kitchen Tool Set  (Brown, Spatula, Ladle, Skimmer)",4.1,166.44,683.24,ShopiMoz,4.6,0.2436040044493882,-516.8,10055
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,KVG Whisk Beater Steel Coil Whisk,3.6,44.84,57.0,MYTHANGLORYRetail,4.9,0.7866666666666667,-12.159999999999997,10056
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"Ying Guns EZ694-MEAT EZ694-MEAT Silver Kitchen Tool Set  (Silver, Chopper)",4.0,395.96,1140.0,TheO9Store,3.9,0.3473333333333333,-744.04,10057
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,SRE SRE_0027 Wooden Spatula  (Pack of 7),4.1,113.24,316.92,HOME DECORATION.,4.8,0.3573141486810551,-203.68,10058
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"SCIVER X-235 cake decorating items combo All in one cake decoratin tools for Multicolor . Multicolor Kitchen Tool Set  (Multicolor, Baking Tools, Knife, Spatula, Brush, Blender, Cooking Spoon)",4.1,379.24,1139.24,OMKARAINTERNATIONAL,4.3,0.33288859239492996,-760.0,10059
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,TACHI Stainless Steel Puri Strainer Jhara Deep Frying Basket  (Silver Pack of 3),4.0,154.28,379.24,Aric,4.2,0.40681362725450904,-224.96,10060
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Kraftlik Handicrafts Ceramic Heat Diffuser,4.7,447.64,987.24,Kreative Homes,4.7,0.4534257120862202,-539.6,10061
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"CRYSTAL MKA-065 Value Pack 3pc Knife Peeler Multicolor Kitchen Tool Set  (Multicolor, Knife, Peeler)",4.0,128.44,133.0,HydONLINEecommerce,4.9,0.9657142857142857,-4.560000000000002,10062
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Flipkart SmartBuy Set of 15 Pattern Discs Kitchen Press,4.0,440.04,759.24,MYTHANGLORYRetail,4.9,0.5795795795795796,-319.2,10063
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,QBIC Combination Stone Knife Sharpening Stone  (Iron),3.5,158.84,455.24,BrosWarner,4.7,0.34891485809682804,-296.4,10064
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"Organic Bites Premium Professional Cheese Making Cloth, 1 Pc [1 Mtr X 1 Mtr, 100% Cotton] (Unbleached Strainer  (Beige)",4.1,129.96,228.0,OrganicBites,3.7,0.5700000000000001,-98.03999999999999,10065
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,ASTRONAUT Stainless steel 4 in 1 interchangeable sieves for Wheat Rice Atta Maida Sieve  (Silver Pack of 5),4.0,186.2,608.0,FABPRODUCTS,3.7,0.30624999999999997,-421.8,10066
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Rozatech Whetstone Knife Sharpener Dual Side With Non Slip Stand Knife Sharpening Stone  (Anodized Alloy),3.5,153.52,227.24,ROZATECH,3.5,0.6755852842809364,-73.72,10067
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"Craftbin Blue Chopping Board With Knife Plastic Chopping Board with 1 Knife Cutter, Vegetable Cutting Board for Kitchen Blue, Black Kitchen Tool Set  (Blue, Black, Cutting Board, Knife)",4.0,128.44,303.24,Craftbin,4.9,0.42355889724310775,-174.8,10068
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"Classical Youth Rolling Pin & Board  (Brown, Pack of 1)",4.0,504.64,1139.24,TeamME,4.3,0.4429619746497665,-634.6,10069
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"DUNGRANI ENTERPRISE 24 Grids Plastic Egg Box Container Holder Tray for Fridge with Lid for 2 Dozen 24 Eggs Storage Box With Lid for 24 Eggs Container Plastic Egg Separator (Clear, Pack of 1) Plastic Egg Separator Set  (Clear, Pack of 1)",4.1,144.4,558.6,VPrimestore,4.8,0.2585034013605442,-414.20000000000005,10070
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"Tap2kaart Plastic Office Stationary Remote Organizer Stand 7 Compartments cosmetic box Kitchen Tool Set  (Cutter, Tong, Opener, Spatula)",4.0,127.68,379.24,DRINFOTECH,4.8,0.3366733466933868,-251.56,10071
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"CAKESHOP All in one cake combo kit cake combo kit Multicolor Kitchen Tool Set  (Multicolor, Blender, Spatula, Scooper, Brush, Baking Tools)",4.0,607.24,2279.2400000000002,Wishku,3.9,0.2664221407135712,-1672.0000000000002,10072
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"LATHIYA FAB 5 Non-Stick Premium Silicone Spatula & Kitchen Utensil Set Set of 5 Non-Stick Premium Silicone Spatula & Kitchen Utensil Set for Cooking Pink Kitchen Tool Set  (Pink, Baking Tools)",3.2,379.24,683.24,ADFAB,3.2,0.5550611790878754,-304.0,10073
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"OMORTEX Best Of Kitchen Combo Silicone Spatula & Oil Brush And Pav Bhaji Potato Vegetable Wooden Masher (Pack Of 3) Multicolor Kitchen Tool Set  (Multicolor, Brush, Spatula, Masher)",3.6,99.56,227.24,OMORTEX,4.7,0.43812709030100333,-127.68,10074
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,VINAYAK International Stainless Steel Colander | Strainer 3500ml 26 cm with Pudding Colander  (Silver Pack of 1),3.9,272.84,303.24,Vinayak International Housewares Pvt Ltd,4.1,0.8997493734335839,-30.400000000000034,10075
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Meliora Cold Manual Dough Press  (Puri Press),4.4,356.44,835.24,Melioraa,4.4,0.4267515923566879,-478.8,10076
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,LATHIYA FAB 12 Pices Spatula 12 Pieces Spatula Silicone Kitchen Utensils Set with Wooden Handle Kitchen Tool Set  (Baking Tools),3.2,1367.24,1519.24,ADFAB,3.2,0.8999499749874937,-152.0,10077
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,2Mech 450ML CHOPPER 450ml Vegetable Chopper & Whipper | Vegetable Cutter | Dip Whipper Kitchen Tool Set  (Chopper),4.0,136.04,379.24,2Mech,4.8,0.35871743486973945,-243.20000000000002,10078
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Prime Mall Collapsible Strainer  (Steel),4.3,108.68,379.24,ShriMarutiOverseas,3.9,0.2865731462925852,-270.56,10079
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,"SHIVAYE COLLECTION White Marble Roti Maker with Wooden Belan/White Marble Chakla Diameter with Belan Rolling Pin Rolling Pin & Board  (White, Pack of 2)",4.1,209.0,303.24,anandempire,3.9,0.6892230576441103,-94.24000000000001,10080
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,Indrasagar Strainer  (Silver),3.5,379.24,759.24,Indrasagar,3.5,0.4994994994994995,-380.0,10081
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,"Master byMaster Imperio Designer Glass Top 2 Burner Small ISI certified Stainless Steel, Glass Manual Gas Stove  (2 Burners)",4.1,1443.24,2735.2400000000002,TMS India,4.7,0.5276465684912476,-1292.0000000000002,10082
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Lazer Slimo Glass Manual Gas Stove  (2 Burners),4.1,2355.2400000000002,3796.2,LAZERINDIAPVTLTD,4.3,0.6204204204204206,-1440.9599999999996,10083
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Khaitan 2 Burner BP Nano Premium MS Black Glass Manual Gas Stove  (2 Burners),4.1,987.24,3267.2400000000002,NEW ALLIED LPG APP,4.3,0.3021632937892533,-2280.0,10084
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Sigri-wala 4 Burner Tornado Delux Design Glass Manual Gas Stove  (4 Burners),4.2,1519.24,7600.0,TRUSTORE,3.9,0.1999,-6080.76,10085
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Pigeon Popular 2 Burner Glass Cooktop Glass Manual Gas Stove  (2 Burners),4.1,1177.24,2279.2400000000002,OmniTechRetail,4.4,0.5165055018339446,-1102.0000000000002,10086
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Pigeon Gas Stove Combo - Brunet 2 Burner Gas Cooktop + Flat tawa 250 + Fry Pan 240 Stainless Steel Manual Gas Stove  (2 Burners),4.2,1595.24,3491.44,MYTHANGLORYRetail,4.9,0.45690030474531995,-1896.2,10087
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Sigri-wala Steel Manual Gas Stove  (3 Burners),4.2,1253.24,6840.0,TRUSTORE,3.9,0.18322222222222223,-5586.76,10088
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Blowhot Sapphire 3 Burner Stainless Steel Frame Toughened Glass Manual Gas Stove  (3 Burners),4.3,6201.6,10252.4,BlowhotKitchenAppliancesPvtLtd,4.3,0.6048925129725723,-4050.7999999999993,10089
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Greenchef Ebony Pro 2BR ( Hose Pipe + Lighter ) Glass Manual Gas Stove  (2 Burners),4.3,1215.24,2963.2400000000002,OmniTechRetail,4.4,0.4101051551679918,-1748.0000000000002,10090
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Pigeon Popular 3 Burner Glass Cooktop Glass Manual Gas Stove  (3 Burners),4.1,1633.24,3799.2400000000002,OmniTechRetail,4.4,0.4298859771954391,-2166.0,10091
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Butterfly Rapid 2 Burner Glass Manual Gas Stove  (2 Burners),4.2,1633.24,3796.2,MYTHANGLORYRetail,4.9,0.43023023023023027,-2162.96,10092
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,"SHOP ONLINE Metal Mini Foldable Camping Stove with 2 Cubes (Multicolour, Standard Size) Stainless Steel, Iron Manual Stove  (1 Burners)",4.2,226.48,303.24,shoponline11,3.5,0.7468671679197995,-76.76000000000002,10093
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Sigri-wala Cute-2B ISI Certified Steel Manual Gas Stove  (2 Burners),4.2,911.24,6080.0,TRUSTORE,3.9,0.149875,-5168.76,10094
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Butterfly Rapid 3 Burner Glass Manual Gas Stove  (3 Burners),4.2,2355.2400000000002,4936.2,TNIPLDTRstore,4.8,0.47713625866050813,-2580.9599999999996,10095
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Khaitan 3 Burner BP-JIO Black Glass Manual Gas Stove  (3 Burners),4.1,1329.24,3951.2400000000002,NEW ALLIED LPG APP,4.3,0.33641084824004613,-2622.0,10096
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Blowhot Sapphire 4 Burner Gas Stove Toughened Glass Glass Manual Gas Stove  (4 Burners),4.3,7212.4,11392.4,BlowhotKitchenAppliancesPvtLtd,4.3,0.6330887258172114,-4180.0,10097
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Khaitan 2 Burner Classic Stainless Steel Manual Gas Stove  (2 Burners),3.9,759.24,2431.2400000000002,NEW ALLIED LPG APP,4.3,0.3122850890903407,-1672.0000000000002,10098
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,"Lifelong LLGS912 Automatic Ignition Gas Stove for LPG use only (Doorstep Service, Black) Glass Automatic Gas Stove  (2 Burners)",4.1,1291.24,5700.0,MYTHANGLORYRetail,4.9,0.22653333333333334,-4408.76,10099
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Pigeon Gas Stove Combo - Brunet 3 Burner Gas Cooktop + Flat tawa 250 + Fry Pan 240 Stainless Steel Manual Gas Stove  (3 Burners),4.2,2279.2400000000002,4175.44,MYTHANGLORYRetail,4.9,0.5458682198762287,-1896.1999999999994,10100
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Sigri-wala Cute-2B ISI Certified Glass Manual Gas Stove  (2 Burners),4.2,911.24,6080.0,TRUSTORE,3.9,0.149875,-5168.76,10101
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Greenchef Ebony Pro 3BR ( Hose Pipe + Lighter ) Glass Manual Gas Stove  (3 Burners),4.3,1671.24,3571.2400000000002,OmniTechRetail,4.4,0.4679719089167908,-1900.0000000000002,10102
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,NH WORLD Combo of UltraLight Portable Camping Stainless Steel Stove with 2 Can Stainless Steel Automatic Stove  (1 Burners),4.5,576.84,987.24,Retailisland,4.8,0.5842956120092379,-410.4,10103
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,"Sigri-wala Glass, Aluminium, Steel Automatic Gas Stove  (2 Burners)",4.2,1025.24,6080.0,TRUSTORE,3.9,0.168625,-5054.76,10104
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Khaitan 1 Burner BP-JIO Black Glass Manual Gas Stove  (1 Burners),4.1,759.24,2545.2400000000002,NEW ALLIED LPG APP,4.3,0.29829799940280677,-1786.0000000000002,10105
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Greenchef Hoop Stainless Steel Manual Gas Stove  (2 Burners),3.9,835.24,1367.24,OmniTechRetail,4.4,0.6108949416342413,-532.0,10106
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Sigri-wala Glass Manual Gas Stove  (3 Burners),4.2,1253.24,6840.0,TRUSTORE,3.9,0.18322222222222223,-5586.76,10107
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Butterfly Rapid 4 Burner Glass Manual Gas Stove  (4 Burners),4.2,2811.2400000000002,6076.2,MYTHANGLORYRetail,4.9,0.46266416510318953,-3264.9599999999996,10108
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Prestige Atlas Aluminium Manual Gas Stove  (3 Burners),4.3,2963.2400000000002,4940.0,MYTHANGLORYRetail,4.9,0.5998461538461539,-1976.7599999999998,10109
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Sigri-wala Glass Manual Gas Stove  (1 Burners),4.2,601.16,3040.0,TRUSTORE,3.9,0.19774999999999998,-2438.84,10110
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Khaitan 4 Burner Active Forge Black Toughened Glass Manual Gas Stove  (4 Burners),4.4,2013.24,6194.0,NEW ALLIED LPG APP,4.3,0.3250306748466258,-4180.76,10111
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,"Sigri-wala Glass, Aluminium, Steel Automatic Gas Stove  (3 Burners)",4.2,1367.24,6840.0,TRUSTORE,3.9,0.1998888888888889,-5472.76,10112
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Khaitan 3 Burner Draw Double Decker (with party cooking burner) Stainless Steel Manual Gas Stove  (3 Burners),4.2,2013.24,5547.24,NEW ALLIED LPG APP,4.3,0.36292642827784627,-3534.0,10113
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,"MILTON Premium Manual Ignition LPG Stove - (ISI Certified, Door Step Service) Red Glass Manual Gas Stove  (3 Burners)",4.3,2265.56,4673.24,digiCARTIndia,4.1,0.4847942754919499,-2407.68,10114
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Flipkart SmartBuy Imperio 4 Burners Glass Manual Gas Stove  (4 Burners),4.3,2127.2400000000002,5699.24,MYTHANGLORYRetail,4.9,0.3732497666355515,-3571.9999999999995,10115
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Prestige Atlas Aluminium Manual Gas Stove  (2 Burners),4.3,2203.2400000000002,3648.0,RIDNISHretail,4.7,0.6039583333333334,-1444.7599999999998,10116
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Greenchef Ebony Glass Manual Gas Stove  (2 Burners),4.2,1025.24,2127.2400000000002,SRASRAretail,4.3,0.4819578420864594,-1102.0000000000002,10117
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,"Khaitan 3 Burner Draw ""C"" (with extra big party cooking burner) Stainless Steel Manual Gas Stove  (3 Burners)",4.2,2013.24,5471.24,NEW ALLIED LPG APP,4.3,0.3679677733018475,-3458.0,10118
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Sigri-wala 4 Burner Tornado Delux Glass Manual Gas Stove  (4 Burners),4.2,1519.24,7600.0,TRUSTORE,3.9,0.1999,-6080.76,10119
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,I-SOUL Best Quality Single Gas Stove With 1.5m ISI Gas Pipe and lighter Stainless Steel Manual Gas Stove  (1 Burners),4.0,564.68,1519.24,StarIndiaPariwar,4.0,0.3716858429214607,-954.5600000000001,10120
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,Khaitan 2 Burner BP-Nano Red Digital Glass Manual Gas Stove  (2 Burners),4.2,1230.44,3419.2400000000002,NEW ALLIED LPG APP,4.3,0.3598577461658146,-2188.8,10121
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,"Thiwa Steel Coffee Cup with Lid (ABS Plastic Outer) Stainless Steel Coffee tea mug Plastic, Stainless Steel Coffee Mug  (300 ml, Pack of 2)",4.2,240.16,455.24,KrupzEnterprise,4.0,0.5275459098497496,-215.08,10122
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,"Thiwa Coffee and tea Lover's 1st Preferable Choice foldeble Lid Plastic, Stainless Steel Coffee Mug  (300 ml, Pack of 2)",4.4,216.6,455.24,KrupzEnterprise,4.0,0.4757929883138564,-238.64000000000001,10123
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,"JAIPURART Wifey Hubby Printed Couple Coffee Cup for Husband, Wife On Anniversary,Birthday Ceramic Coffee Mug  (325 ml, Pack of 2)",4.3,151.24,759.24,OD AND COMPANY,4.1,0.1991991991991992,-608.0,10124
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,"Thiwa Coffee/Tea/Milk Lid Cup Unbreakable Double Wall Hot and Cool StainlessSteel mug Plastic, Stainless Steel Coffee Mug  (300 ml, Pack of 2)",4.2,198.36,455.24,KrupzEnterprise,4.0,0.43572621035058434,-256.88,10125
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,"MILTON Thermosteel Coffee, 300 ml, Black | Hot & Cold Flask | Soup Flask | Tea Stainless Steel Coffee Mug  (300 ml)",4.3,504.64,630.8,RetailNet,4.8,0.8,-126.15999999999997,10126
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,"SPEACK Coffee Lover's 1st Preferable Choice Sipper Lid Stainless Steel, Plastic Coffee Mug  (400 ml)",4.2,143.64000000000001,759.24,SpeackExclusive,4.4,0.1891891891891892,-615.6,10127
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,"RichChoice Personalized Photo and Text Ceramic / Cup For Birthday , Anniversary Gift Magic + KEYCHAIN Ceramic Coffee (330 ml, Pack of 2) Ceramic Coffee Mug  (330 ml)",4.3,196.84,531.24,RichChoice,3.9,0.37052932761087265,-334.4,10128
